1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5.196,0.0,0.0,0.04639841053312063,0.1525540142792948,0.0,0.0,1.2274999999999998,0.0,0.0,0.0,0.314119580910059,5.996265504461924,0.0,0.0,0.0,0.0,1.3936365584839028
0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,174.40277777777746,0.0,0.0,0.0,0.0,0.01532064692570853,0.0,0.009296696802013681,0.0,0.0,0.0,0.07616867247541255,0.0,0.20387450751581188,0.0,0.0
0.046398410533120625,0.0,0.0,27.403124999999996,0.40135034853943663,0.02569350598886808,0.0,5.369917247965744,0.0,0.0,0.0,0.0,0.0,0.0,1.678664410936699,0.0,0.0,0.0
0.15255401427929477,0.0,0.0,0.4013503485394365,5.038181818181819,0.8960116172136487,0.0,2.746448988321929,2.553476536849795,0.0,0.0,1.0331788740864698,0.0,0.0,0.0,0.06523849021904636,0.0,0.25185287397579986
0.0,0.0,0.0,0.025693505988868087,0.8960116172136487,18.525000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22024985811573172,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.9850000000000003,0.0,0.0,0.0,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,0.026832815729997475,0.0
1.2274999999999998,0.0,0.015320646925708531,5.369917247965745,2.7464489883219287,0.0,0.0,26.445500000000003,0.0,0.004780914437337574,0.0,0.009486832980505136,0.0,0.06846531968814577,0.006067798762169179,0.15621032829703252,0.0,0.008964214570007952
0.0,0.0,0.0,0.0,2.553476536849795,0.0,0.0,0.0,13.450666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.41742065114222604,0.0,1.5263077140915056
0.0,0.0,0.009296696802013681,0.0,0.0,0.0,0.0,0.004780914437337575,0.0,4.937142857142857,0.0,0.0,0.0,0.20294263791947292,0.0,0.3348382694177395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,0.0,0.0,0.0,6.266666666666666,0.0,0.0,0.0,0.0,0.0,0.4755371232149552,0.0
0.31411958091005904,0.0,0.0,0.0,1.03317887408647,0.0,0.0,0.009486832980505138,0.0,0.0,0.0,7.911111111111109,0.0,0.0,0.0,0.0,0.0,0.008819171036881967
5.996265504461923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.999999999999996,0.0,0.0,0.0,0.0,1.6565023392678924
0.0,0.0,0.07616867247541254,0.0,0.0,0.0,0.0,0.06846531968814577,0.0,0.20294263791947292,0.0,0.0,0.0,1.0133333333333339,0.0,1.4566399692442884,0.0,0.0
0.0,0.0,0.0,1.6786644109366975,0.0,0.22024985811573178,0.0,0.006067798762169178,0.0,0.0,0.0,0.0,0.0,0.0,20.87727272727273,0.0,0.0,0.0
0.0,0.0,0.20387450751581188,0.0,0.06523849021904637,0.0,0.0,0.15621032829703252,0.41742065114222615,0.3348382694177395,0.0,0.0,0.0,1.4566399692442882,0.0,2.9933333333333336,0.0,0.02777460299317655
0.0,0.0,0.0,0.0,0.0,0.0,0.02683281572999748,0.0,0.0,0.0,0.4755371232149552,0.0,0.0,0.0,0.0,0.0,3.2479999999999998,0.0
1.3936365584839028,0.0,0.0,0.0,0.25185287397579986,0.0,0.0,0.008964214570007952,1.5263077140915058,0.0,0.0,0.008819171036881967,1.6565023392678926,0.0,0.0,0.027774602993176547,0.0,4.502857142857143
