1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
27.617209302325577,0.0,0.0,0.0,0.0009753841331435326,0.012312829024334853,0.0,0.0,0.0,0.0,0.0,0.0,1.6049926948081719,6.316312406972966,0.30287511177601467,0.25233790560407515,2.8202068940176357,0.0
0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,176.00000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684516798192028,0.0,2.926909633043014
0.0,0.0,0.0,14.05428571428572,0.0,0.04619047619047619,0.0,0.0,0.0,0.0,0.08832839159582134,0.10801785566681624,0.0,0.0,0.7433301302514803,0.15516811159881677,1.1594643901205728,0.14075053920221509
0.0009753841331435326,0.0,0.0,0.0,20.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012620630056788094,4.877500330056059,0.0,0.0,0.0
0.012312829024334853,0.0,0.0,0.0461904761904762,0.0,18.904761904761905,0.0,0.0,0.0,0.0,0.0241522945769824,0.0,0.21826334756181334,0.0,0.003779644730092273,0.0,0.13529509194631528,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.266666666666666,0.0,0.4755371232149552,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.0,0.46540305112880387,0.0,0.0,0.0,0.07668115805072327,0.0,0.11022703842524303
0.0,0.0,0.0,0.0,0.0,0.0,0.4755371232149552,0.0,3.2479999999999998,0.02683281572999748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19166666666666668,0.0,0.026832815729997475,2.9850000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08832839159582136,0.0,0.024152294576982397,0.0,0.0,0.0,0.0,8.164,0.0,0.0,0.012909944487358058,0.303073148486192,0.0,0.8306249320708944,0.0
0.0,0.0,0.0,0.10801785566681624,0.0,0.0,0.0,0.4654030511288039,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.0733126291998991,0.0,1.0925
1.6049926948081714,0.0,0.0,0.0,0.0,0.21826334756181326,0.0,0.0,0.0,0.0,0.0,0.0,21.17500000000001,0.0,0.0,0.0,0.01156703489647612,0.0
6.316312406972966,0.0,0.0,0.0,0.012620630056788094,0.0,0.0,0.0,0.0,0.0,0.012909944487358058,0.0,0.0,21.400000000000006,0.3612137140561281,0.4272235948540296,5.644032615662907,0.0
0.30287511177601467,0.0,0.0,0.7433301302514804,4.87750033005606,0.0037796447300922726,0.0,0.0,0.0,0.0,0.303073148486192,0.0,0.0,0.3612137140561282,5.203333333333336,0.0025819888974716117,0.2626943724812797,0.0
0.2523379056040752,0.0,1.3684516798192028,0.15516811159881677,0.0,0.0,0.0,0.07668115805072326,0.0,0.0,0.0,1.073312629199899,0.0,0.4272235948540297,0.0025819888974716117,2.152,0.1296919426949878,2.0191693836823097
2.820206894017635,0.0,0.0,1.1594643901205728,0.0,0.13529509194631528,0.0,0.0,0.0,0.0,0.8306249320708943,0.0,0.01156703489647612,5.6440326156629075,0.2626943724812797,0.12969194269498777,3.604444444444444,0.0
0.0,0.0,2.9269096330430115,0.14075053920221509,0.0,0.0,0.0,0.11022703842524303,0.0,0.0,0.0,1.0925,0.0,0.0,0.0,2.01916938368231,0.0,1.79
