1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
174.9148603351957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006780093862574119,0.0,0.0,2.2150123270398643,0.04315318520021032,0.12937897791183897,0.0,0.0
0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,27.516129032258064,0.0,0.0,0.0,0.018812683240070897,1.5774063964912295,0.42597137568529864,0.0,0.0,0.0,0.0,0.19685019685029526,0.0,0.0,3.530603530605296,4.315996977758842
0.0,0.0,0.0,19.950666666666667,0.0,0.5443693258835982,0.0019920476822239894,0.0,0.06177647880328996,0.0,0.0,0.0,0.18257418583505536,0.0,0.0,0.00074535599249993,0.0006454972243679027,1.6690610679315627
0.0,0.0,0.0,0.0,6.266666666666666,0.0,0.0,0.0,0.0,0.4755371232149552,0.0,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5443693258835981,0.0,13.086666666666668,0.0010286889997472796,0.0,2.5908574299297564,0.0,0.0,0.0,0.0023570226039551587,0.0,0.0,0.3974094352921926,0.0,0.031980107453341566
0.0,0.0,0.018812683240070897,0.0019920476822239894,0.0,0.0010286889997472796,18.904761904761905,0.217952546737586,0.21668058563349926,0.0,0.0,0.0,0.0021821789023599237,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.5774063964912286,0.0,0.0,0.0,0.21795254673758596,21.219130434782613,0.001978141420187361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005897678246195886,0.03269211990002044
0.0,0.0,0.4259713756852986,0.061776478803289944,0.0,2.590857429929756,0.21668058563349923,0.001978141420187361,4.9220000000000015,0.0,0.0,0.0,1.0804448672241962,0.09391485505499116,0.0,0.06842270578299771,2.9326031524909744,0.5186836485496022
0.0,0.0,0.0,0.0,0.4755371232149552,0.0,0.0,0.0,0.0,3.2479999999999998,0.0,0.02683281572999748,0.0,0.0,0.0,0.0,0.0,0.0
0.006780093862574119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937142857142857,0.0,0.0,0.04543441112511214,0.20294263791947292,0.3348382694177395,0.0,0.0
0.0,0.0,0.0,0.0,0.19166666666666668,0.0,0.0,0.0,0.0,0.026832815729997475,0.0,2.9850000000000003,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.18257418583505536,0.0,0.0023570226039551587,0.0021821789023599237,0.0,1.080444867224196,0.0,0.0,0.0,7.911111111111109,0.0,0.0,0.0,0.010606601717798212,0.002010075630518424
2.2150123270398625,0.0,0.19685019685029528,0.0,0.0,0.0,0.0,0.0,0.09391485505499116,0.0,0.04543441112511214,0.0,0.0,0.7599999999999999,0.6205374015050718,1.408734656822687,0.7999999999999998,0.19188064472004937
0.04315318520021032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20294263791947292,0.0,0.0,0.6205374015050718,1.0133333333333339,1.4566399692442884,0.0,0.0
0.12937897791183894,0.0,0.0,0.00074535599249993,0.0,0.3974094352921925,0.0,0.0,0.06842270578299772,0.0,0.3348382694177395,0.0,0.0,1.408734656822687,1.4566399692442882,2.9933333333333336,0.0,0.0
0.0,0.0,3.530603530605296,0.0006454972243679027,0.0,0.0,0.0,0.005897678246195885,2.9326031524909744,0.0,0.0,0.0,0.01060660171779821,0.7999999999999999,0.0,0.0,26.666249999999994,4.975038716158169
0.0,0.0,4.315996977758842,1.6690610679315627,0.0,0.031980107453341566,0.0,0.03269211990002044,0.5186836485496022,0.0,0.0,0.0,0.002010075630518424,0.19188064472004934,0.0,0.0,4.975038716158169,5.481818181818182
