1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,174.40277777777746,0.0,0.0,0.0,0.0,0.0,0.0,0.01551582227085438,0.19366666666666668,0.0,0.0,0.0,0.0,0.0,0.08907861696277061,0.0,0.04848825745591514
0.0,0.0,27.403124999999996,0.0,0.025074294368839935,0.0,0.0,1.2158619627655107,5.059296857816589,0.0,0.0,0.0,0.0,1.678664410936699,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.539999999999999,0.003086066999241838,2.0273713233541164,0.0,0.2180166278062295,0.030005341404831787,0.0,2.2980970388562794,0.0,0.0,0.0,0.0,0.07552593373581466,0.008249579113843053,0.0
0.0,0.0,0.025074294368839935,0.0030860669992418383,18.904761904761905,0.0012156613477096617,0.0,0.17251638983558856,0.0,0.0,0.034914862437758785,0.0,0.0,0.2149418526020467,0.0,0.0,0.0021821789023599237,0.0
0.0,0.0,0.0,2.027371323354116,0.0012156613477096617,20.488965517241382,0.0,0.11920570456148481,0.40172054809551044,0.0,0.0018569533817705186,0.0,0.0,0.0,0.0,0.0,0.18445736925587153,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.266666666666666,0.0,0.0,0.0,0.0,0.19166666666666665,0.4755371232149552,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2158619627655105,0.2180166278062295,0.17251638983558856,0.11920570456148481,0.0,3.91,4.7993718606094955,0.0,1.826215348747239,0.0,0.0,0.000674199862463242,0.0,0.04564354645876385,1.0762284970106384,0.0
0.0,0.015515822270854381,5.05929685781659,0.030005341404831784,0.0,0.4017205480955105,0.0,4.799371860609496,25.730769230769234,0.1589775020367541,0.0,0.0,0.0,0.00580370430699081,0.0,0.06748852387406956,0.009607689228305228,0.033968311024337866
0.0,0.19366666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.1589775020367541,2.8,0.0,0.0,0.0,0.0,0.1752712184016532,1.3865280379422553,0.0,0.8411658576047889
0.0,0.0,0.0,2.2980970388562794,0.034914862437758785,0.0018569533817705186,0.0,1.8262153487472392,0.0,0.0,13.415000000000001,0.0,0.0,0.0,0.0,0.5845671475544962,0.003333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19166666666666668,0.0,0.0,0.0,0.0,2.9850000000000003,0.026832815729997475,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4755371232149552,0.0,0.0,0.0,0.0,0.02683281572999748,3.2479999999999998,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.6786644109366975,0.0,0.21494185260204673,0.0,0.0,0.000674199862463242,0.00580370430699081,0.0,0.0,0.0,0.0,20.87727272727273,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752712184016532,0.0,0.0,0.0,0.0,5.000000000000002,0.5374011537017762,0.0,0.0
0.0,0.08907861696277061,0.0,0.07552593373581466,0.0,0.0,0.0,0.04564354645876385,0.06748852387406956,1.3865280379422553,0.5845671475544962,0.0,0.0,0.0,0.5374011537017763,0.9000000000000004,0.0,0.5878775382679627
0.0,0.0,0.0,0.008249579113843053,0.0021821789023599237,0.1844573692558715,0.0,1.0762284970106382,0.009607689228305228,0.0,0.003333333333333333,0.0,0.0,0.0,0.0,0.0,7.91111111111111,0.0
0.0,0.048488257455915146,0.0,0.0,0.0,0.0,0.0,0.0,0.033968311024337866,0.8411658576047887,0.0,0.0,0.0,0.0,0.0,0.5878775382679627,0.0,0.9999999999999998
