1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,176.00000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5299754899997573,0.0,0.0,0.0,2.617907561393258,0.0
0.0,0.0,28.846885245901642,0.0,0.02462172837549633,0.0,0.14752287164395775,5.504305468315199,0.0,0.0,0.6638207013172066,0.0,0.5524791369104463,0.0,0.0,0.9225768506727372,0.0,0.0
0.0,0.0,0.0,18.48727272727273,0.0,0.0,0.1651609473457286,0.0,0.0,0.0,0.0012309149097933273,0.0,0.0,0.0012309149097933273,0.0,5.921402333434672,0.0,0.0
0.0,0.0,0.02462172837549633,0.0,18.373000000000005,0.0,0.061969654632231856,0.550445400461198,0.0,0.0,0.0651952196611582,0.0,0.0,0.0,0.0,0.003721042037676254,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
0.0,0.0,0.14752287164395775,0.1651609473457286,0.061969654632231856,0.0,14.587619047619054,0.000363696483726654,0.0,0.0,0.31245063102096127,0.0,0.0,0.5833251700109074,0.0,0.5023388521151061,0.0,0.0
0.0,0.0,5.504305468315199,0.0,0.5504454004611984,0.0,0.00036369648372665394,19.24722222222222,0.0,0.0,0.0,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.0,0.024494897427831785,0.5374011537017762,0.0,0.0,0.15336231610144654,0.0
0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.9850000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23474276701672128
0.0,0.0,0.6638207013172066,0.0012309149097933275,0.0651952196611582,0.0,0.31245063102096127,0.0,0.0,0.0,7.960000000000001,0.0,0.012990381056766582,0.0,0.0,0.33546848222165754,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.5586143571373725,0.5878775382679627,0.0,0.0,0.7273238618387272,0.0
0.0,1.5299754899997553,0.5524791369104465,0.0,0.0,0.0,0.0,0.03666666666666667,0.024494897427831782,0.0,0.012990381056766582,0.5586143571373725,1.77,0.9035531712817644,0.0,0.015254255396193801,1.8335757415498275,0.0
0.0,0.0,0.0,0.0012309149097933275,0.0,0.0,0.5833251700109076,0.0,0.5374011537017763,0.0,0.0,0.5878775382679627,0.9035531712817645,0.9000000000000004,0.0,0.004803844614152614,1.3013224043256924,0.0
0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2049999999999996,0.0,0.0,3.2598625993539465
0.0,0.0,0.9225768506727372,5.921402333434674,0.0037210420376762544,0.0,0.502338852115106,0.0,0.0,0.0,0.33546848222165765,0.0,0.015254255396193801,0.004803844614152615,0.0,5.570769230769231,0.0,0.0
0.0,2.6179075613932623,0.0,0.0,0.0,0.0,0.0,0.0,0.15336231610144652,0.0,0.0,0.7273238618387272,1.8335757415498275,1.3013224043256921,0.0,0.0,2.4999999999999996,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23474276701672128,0.0,0.0,0.0,0.0,3.259862599353947,0.0,0.0,3.670000000000001
