1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
173.98011428571397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763834207376396,0.0,0.0,0.0,0.0,0.2645751311064594
0.0,172.9999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.383868154951737,0.0,0.0
0.0,0.0,4.7139999999999995,2.5517262403235086,0.0,0.0,0.0,2.393503707956184,3.431420932410452,0.0,0.0,0.0,0.57,0.0,0.0,0.0
0.0,0.0,2.551726240323511,51.38361111111112,0.0,0.0,0.0,0.0,6.261640715055794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,16.111818181818183,0.00697863157798853,0.0,0.0,0.7225130966461264,0.0,0.3055876934430416,0.0,1.731345246805605,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.006978631577988531,19.885714285714286,0.0,0.0,0.011554933297794652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.393503707956184,0.0,0.0,0.0,0.0,21.374166666666675,0.0,0.0,0.0,0.0,0.11748049483495833,0.0,0.0,0.0
0.0,0.0,3.4314209324104525,6.2616407150557984,0.7225130966461264,0.01155493329779465,0.0,0.0,15.776923076923076,0.0,0.0,0.0,0.14884168150705018,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.08164965809277261,0.0,0.0,0.0,0.0,0.0
0.1763834207376393,0.0,0.0,0.0,0.30558769344304165,0.0,0.0,0.0,0.0,0.08164965809277261,3.4311111111111106,0.8673843182554981,0.033730961708462716,0.7283199846221439,0.0,1.6933333333333334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673843182554981,0.9999999999999998,0.0,0.27999999999999997,0.0,0.6081118318204308
0.0,0.0,0.5700000000000001,0.0,1.7313452468056056,0.0,0.0,0.11748049483495837,0.14884168150705018,0.0,0.033730961708462716,0.0,6.652000000000001,0.0,0.0,0.0
0.0,4.383868154951738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283199846221439,0.27999999999999997,0.0,0.7699999999999999,0.0,0.4242640687119285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0
0.264575131106459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6933333333333334,0.6081118318204308,0.0,0.4242640687119285,0.0,0.0
