1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
172.9999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.383868154951737,0.0,0.0,0.0,0.0,0.0
0.0,173.98011428571397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000004,0.0
0.0,0.0,15.776923076923076,0.1550434182365106,0.01155493329779465,6.2616407150557984,0.6917536244379765,0.0,0.0,0.0,0.0,0.0,3.6104980478939677,0.0,0.0,0.0
0.0,0.0,0.15504341823651058,6.872,0.0,0.0,0.6958460078685994,0.0,0.0,0.0,0.0,0.0,0.6598619384218016,0.6887455384005522,0.0,0.0
0.0,0.0,0.011554933297794652,0.0,19.885714285714286,0.0,0.006681531047810611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.261640715055794,0.0,0.0,51.38361111111112,0.0,0.0,0.0,0.0,0.0,0.0,2.6897556282134962,0.0,0.0,0.0
0.0,0.0,0.6917536244379764,0.6958460078685994,0.006681531047810611,0.0,16.517500000000005,0.0,0.0,0.0,0.04763139720814413,0.011547005383792516,0.0,0.0,0.22373985744503327,0.13567731325956206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.09258200997725516,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
4.383868154951738,0.0,0.0,0.0,0.0,0.0,0.04763139720814413,0.0,0.0,0.0,0.7699999999999999,0.0,0.0,0.0,0.7964385008990245,0.46999999999999986
0.0,0.0,0.0,0.0,0.0,0.0,0.011547005383792516,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.2351898928829334,0.07999999999999999
0.0,0.0,3.6104980478939677,0.659861938421802,0.0,2.6897556282134936,0.0,0.0,0.0,0.0,0.0,0.0,4.544444444444444,1.9208082066324754,0.0,0.0
0.0,0.0,0.0,0.6887455384005525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9208082066324754,21.374166666666675,0.0,0.0
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.22373985744503327,0.09258200997725516,0.0,0.0,0.7964385008990246,0.2351898928829334,0.0,0.0,3.617142857142857,1.7211623979160129
0.0,0.0,0.0,0.0,0.0,0.0,0.13567731325956203,0.0,0.0,0.0,0.46999999999999986,0.07999999999999999,0.0,0.0,1.7211623979160127,0.9999999999999998
