1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
173.98011428571397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645751311064594
0.0,172.70742857142847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014966629547095765,0.0,0.5694664726672356
0.0,0.0,50.74262295081969,0.0,0.0,0.1561741619233444,0.0,0.0,0.0,9.337931278199875,0.0,0.0,0.0,0.0,0.7659731589303671,0.0
0.0,0.0,0.0,7.0666666666666655,0.0,0.730677007226099,0.09380831519646858,0.0,0.0,0.0,0.799030662740799,0.0,0.0,0.0,0.2671805945151521,0.013333333333333332
0.0,0.0,0.0,0.0,19.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025419556372089702,0.0
0.0,0.0,0.15617416192334443,0.7306770072260991,0.0,4.327499999999999,4.437493213823236,0.0,0.0,1.9128417698188307,0.0,0.0,0.0,0.0,0.10982503567738307,0.0
0.0,0.0,0.0,0.09380831519646857,0.0,4.4374932138232355,20.607272727272715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.08164965809277261
0.0,0.0,9.337931278199871,0.0,0.0,1.9128417698188307,0.0,0.0,0.0,20.712727272727278,0.0004103049699311092,0.0,0.0,0.0,3.748494522980018,0.0
0.0,0.0,0.0,0.7990306627407988,0.0,0.0,0.0,0.0,0.0,0.0004103049699311092,15.600000000000001,0.0,0.0,0.0,3.090790289777781,0.3119126579233993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.039999999999999994,0.0,0.2451303508113364
0.0,0.014966629547095765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.9999999999999998,0.0,1.117228714274745
0.0,0.0,0.7659731589303672,0.2671805945151521,0.025419556372089706,0.10982503567738305,0.0,0.0,0.0,3.7484945229800184,3.090790289777781,0.0,0.0,0.0,6.766153846153848,0.048998517333228575
0.264575131106459,0.5694664726672358,0.0,0.013333333333333332,0.0,0.0,0.0,0.0,0.08164965809277261,0.0,0.3119126579233994,0.0,0.24513035081133647,1.1172287142747448,0.048998517333228575,4.7155555555555555
