1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0032635155436994702,0.003930539172772351,0.0043286436723207295,0.003522304743763466,0.0036331257253997672,0.0036331257253997672,0.0036489637834612094,0.00433994072504564,0.0037246070531914257,0.004433978949996394,0.0035221093442052687,0.004069605990658213,0.0032273192837444973,0.0031290787104659747,0.0032273192837444973,0.0041559388145038425,0.005096869643210476,0.004452160169993041,0.0044314030689949395,0.0035221093442052687,0.004322086596677799,0.004211662056121403,0.003880280137865724,0.004386487370504141,0.0043336779551316745,0.00433994072504564,0.004900051289992917,0.005188180945199807,0.0044301074060214074,0.0036331257253997672,0.005065717010674366,0.00433994072504564,0.005188847770483188,0.0036331257253997672,0.0042789828672291546,0.003930539172772351,0.004782269292932734,0.004779345755169964,0.003930539172772351,0.0038791116211849635,0.003173620165106944,0.0032273192837444973,0.004841416511131811,0.0036489637834612094,0.004963036907549837,0.00433994072504564,0.004322086596677799,0.0044301074060214074,0.0036331257253997672,0.0035221093442052687,0.005184788028863207,0.004452160169993041,0.0036331257253997672,0.004432693585901805,0.004322086596677799,0.003930539172772351,0.005187702892360673,0.003522304743763466,0.004211025119986955,0.003930539172772351,0.00433994072504564,0.005187702892360673,0.00420091249968094,0.005184788028863207,0.004322086596677799,0.0031583844690493278,0.004134303425542308,0.005185931950074729,0.0036478661697996015,0.003522304743763466,0.0031844953261491427,0.0031290787104659747,0.00483351864091575,0.004445150108241231,0.004322086596677799,0.0036478661697996015,0.00433994072504564,0.001659357218297785,0.0036331257253997672,0.004445150108241231,0.004322086596677799,0.004447717396232592,0.003930539172772351,0.0044314030689949395,0.0036177319703130173,0.0032273192837444973,0.005088647516139933,0.0036478661697996015,0.005088647516139933,0.004432693585901805,0.004486240624907785,0.004322086596677799,0.0027591670210765436,0.005185931950074729,0.005187392752662104,0.0031297863170040405,0.004322086596677799,0.00433994072504564,0.004386487370504141
0.14783225136450262,0.16472772531804755,0.1639750065876136,0.16479665286967213,0.16476601029534754,0.16476601029534754,0.1654139644408101,0.1654463672367218,0.1653446781172512,0.1647987314982282,0.16478849082717512,0.1654934203606817,0.16479999897379055,0.16476357750100948,0.16479999897379055,0.16523990061205346,0.1480830541742103,0.16544687719096224,0.16470690343738323,0.16478849082717512,0.16479822451206025,0.16528482953230444,0.16482907884239112,0.14366081001627906,0.14421803465774224,0.1654463672367218,0.17165424457090458,0.16540450796984127,0.16466071410709163,0.16476601029534754,0.1653309737664568,0.1654463672367218,0.16542576704100018,0.16476601029534754,0.14499561969135039,0.16472772531804755,0.16302139550228673,0.16393735089724032,0.16472772531804755,0.16478334550048787,0.16536883041685801,0.16479999897379055,0.16055338238303266,0.1654139644408101,0.16780069937145511,0.1654463672367218,0.16479822451206025,0.16466071410709163,0.16476601029534754,0.16478849082717512,0.16529633833135607,0.16544687719096224,0.16476601029534754,0.16475290931458725,0.16479822451206025,0.16472772531804755,0.16538926715702543,0.16479665286967213,0.16526123003810306,0.16472772531804755,0.1654463672367218,0.16538926715702543,0.16561807341585227,0.16529633833135607,0.16479822451206025,0.15196701976633784,0.14483271868429085,0.16533280770803097,0.16536905973599111,0.16479665286967213,0.16088761765907364,0.16476357750100948,0.1653552249950074,0.1651969741959447,0.16479822451206025,0.16536905973599111,0.1654463672367218,0.16781976852862815,0.16476601029534754,0.1651969741959447,0.16479822451206025,0.16528849592297482,0.16472772531804755,0.16470690343738323,0.163017549680046,0.16479999897379055,0.17200460951772653,0.16536905973599111,0.17200460951772653,0.16475290931458725,0.14470066754635777,0.16479822451206025,0.16052895301708142,0.16533280770803097,0.16537937958664467,0.16532356189423864,0.16479822451206025,0.1654463672367218,0.14366081001627906
0.01584852229979073,0.016105686132146968,0.01636830201671665,0.016540309876890737,0.016537234343098464,0.016537234343098464,0.016602268202496346,0.01660552040620269,0.016595314073016534,0.01654051850467436,0.01653949066903804,0.016610243033983174,0.016540645718657158,0.016536990168404878,0.016540645718657158,0.016584797764742545,0.016696377663031295,0.016605571589288107,0.01610363645578933,0.01653949066903804,0.016540467619488432,0.016589307190452627,0.016543564406806804,0.016528596505675782,0.016309201942501628,0.01660552040620269,0.01581983098835596,0.016601319075451326,0.0158889874806215,0.016537234343098464,0.016593938594784096,0.01660552040620269,0.0166034528058308,0.016537234343098464,0.015978228461057994,0.016105686132146968,0.015949173966780618,0.015939531294267638,0.016105686132146968,0.016323838425880043,0.01659773819093871,0.016540645718657158,0.016193564522953282,0.016602268202496346,0.01684182000563938,0.01660552040620269,0.016540467619488432,0.0158889874806215,0.016537234343098464,0.01653949066903804,0.016161659589531207,0.016605571589288107,0.016537234343098464,0.016320813137673026,0.016540467619488432,0.016105686132146968,0.016599789385604108,0.016540309876890737,0.01658693855650144,0.016105686132146968,0.01660552040620269,0.016599789385604108,0.011128169763792908,0.016161659589531207,0.016540467619488432,0.01624620320447487,0.016416869284699945,0.016165249583170754,0.016382057099374008,0.016540309876890737,0.016623069477339894,0.016536990168404878,0.016167456309059677,0.015425518158656039,0.016540467619488432,0.016382057099374008,0.01660552040620269,0.015186040058636269,0.016537234343098464,0.015425518158656039,0.016540467619488432,0.015845765683645634,0.016105686132146968,0.01610363645578933,0.016384840829660866,0.016540645718657158,0.017263758044447273,0.016382057099374008,0.017263758044447273,0.016320813137673026,0.016296075435735236,0.016540467619488432,0.016620483534155354,0.016165249583170754,0.01638308286924485,0.016593194680019307,0.016540467619488432,0.01660552040620269,0.016528596505675782
0.05003231059218811,0.04971177887586534,0.05032750279692463,0.049732579935299635,0.04972333257347229,0.04972333257347229,0.04991887314284971,0.0499286517069755,0.04989796381268544,0.04973320722692856,0.0497301167819294,0.049942851468971844,0.04973358972759605,0.04972259840116492,0.04973358972759605,0.04986634390073984,0.05001334481876368,0.04992880560172752,0.049705495217632546,0.0497301167819294,0.04973305422788589,0.049879902617369576,0.04974236549375696,0.05016132299311658,0.050146827484962485,0.0499286517069755,0.05180207419690277,0.049916019354922736,0.049691556132579036,0.04972333257347229,0.04989382809324288,0.0499286517069755,0.049922434949155686,0.04972333257347229,0.05010428590227285,0.04971177887586534,0.05034605257941864,0.0503159953401606,0.04971177887586534,0.04972856401756005,0.04990525252971883,0.04973358972759605,0.04998118617610424,0.04991887314284971,0.050639145573483015,0.0499286517069755,0.04973305422788589,0.049691556132579036,0.04972333257347229,0.0497301167819294,0.04988337575992937,0.04992880560172752,0.04972333257347229,0.04971937893993941,0.04973305422788589,0.04971177887586534,0.04991141995967747,0.049732579935299635,0.04987278072677674,0.04971177887586534,0.0499286517069755,0.04991141995967747,0.0497925966828197,0.04988337575992937,0.04973305422788589,0.04995423353652184,0.050150765357706364,0.04989438154286909,0.049905321733989184,0.049732579935299635,0.0499814173800262,0.04972259840116492,0.04990114666520061,0.04985338950279977,0.04973305422788589,0.049905321733989184,0.0499286517069755,0.050749327545030976,0.04972333257347229,0.04985338950279977,0.04973305422788589,0.049881009066219804,0.04971177887586534,0.049705495217632546,0.049913773417600824,0.04973358972759605,0.051907807853630195,0.049905321733989184,0.051907807853630195,0.04971937893993941,0.05010669833560875,0.04973305422788589,0.04997364209485376,0.04989438154286909,0.04990843607392637,0.049891591327379345,0.04973305422788589,0.0499286517069755,0.05016132299311658
0.033459751605979374,0.03312057805714805,0.03319458177699224,0.03267801414726305,0.0326719161451237,0.0326719161451237,0.032800861765794366,0.03295928020810368,0.03324462416598704,0.03298209771228183,0.03282791046476518,0.032968676132213735,0.032678680036161825,0.032220608999335765,0.032678680036161825,0.03246441201904893,0.033140045648381765,0.0331119690498857,0.032963697785806656,0.03282791046476518,0.032829854160673015,0.03232328046282709,0.03283601538700312,0.033545947492058005,0.03353626273958064,0.03295928020810368,0.03435576209467346,0.032950921432706615,0.03295444265972121,0.0326719161451237,0.03293623756612464,0.03295928020810368,0.033260928112535275,0.0326719161451237,0.03350783981753028,0.03312057805714805,0.03320684822918176,0.03318697221778235,0.03312057805714805,0.03282688300696842,0.032190374211998996,0.032678680036161825,0.03299404205025445,0.032800861765794366,0.033429411077344956,0.03295928020810368,0.032829854160673015,0.03295444265972121,0.0326719161451237,0.03282791046476518,0.03323490484491394,0.0331119690498857,0.0326719161451237,0.032972916152721854,0.032829854160673015,0.03312057805714805,0.03325358935244538,0.03267801414726305,0.0327704669724394,0.03312057805714805,0.03295928020810368,0.03325358935244538,0.032688775847509365,0.03323490484491394,0.032829854160673015,0.0334075866904586,0.033538893714804584,0.03324223747112805,0.032791925539250456,0.03267801414726305,0.03269063277758956,0.032220608999335765,0.032941080235088134,0.03306189506714081,0.032829854160673015,0.032791925539250456,0.03295928020810368,0.030822957432228015,0.0326719161451237,0.03306189506714081,0.032829854160673015,0.0330802336123822,0.03312057805714805,0.032963697785806656,0.03325515734877576,0.032678680036161825,0.034268879690172026,0.032791925539250456,0.034268879690172026,0.032972916152721854,0.03350945161474897,0.032829854160673015,0.03298905016271945,0.03324223747112805,0.03325160133223834,0.03218148806354866,0.032829854160673015,0.03295928020810368,0.033545947492058005
0.12755678114583385,0.1286492502508262,0.1026116254619072,0.1287030813701536,0.12867915009686612,0.12867915009686612,0.12918519007799092,0.129210496051178,0.12913107876454155,0.12870470473989767,0.12869670696872404,0.12924724365458062,0.12870569461443454,0.12867725013031825,0.12870569461443454,0.1290492495068327,0.12750824185711493,0.129210894315833,0.12863298875428028,0.12869670696872404,0.12870430879325134,0.12908433814715542,0.1287284054439906,0.12818660948540403,0.12814944649585536,0.129210496051178,0.13312906269716762,0.12917780475230994,0.12859691575746005,0.12867915009686612,0.12912037592474046,0.129210496051178,0.12919440768639612,0.12867915009686612,0.12804038013018743,0.1286492502508262,0.10265203867534695,0.10258655490884258,0.1286492502508262,0.12869268856551153,0.12914994125554144,0.12870569461443454,0.12934645014935287,0.12918519007799092,0.13104918509632857,0.129210496051178,0.12870430879325134,0.12859691575746005,0.12867915009686612,0.12869670696872404,0.12909332630240627,0.129210894315833,0.12867915009686612,0.1286689184776951,0.12870430879325134,0.1286492502508262,0.12916590196461472,0.1287030813701536,0.1290659073867631,0.1286492502508262,0.129210496051178,0.12916590196461472,0.12904227134269358,0.12909332630240627,0.12870430879325134,0.12705885200333697,0.1281595422525594,0.12912180819856117,0.12915012034946438,0.1287030813701536,0.12934704848262293,0.12867725013031825,0.1291393156773818,0.12901572478452084,0.12870430879325134,0.12915012034946438,0.129210496051178,0.13011399467279444,0.12867915009686612,0.12901572478452084,0.12870430879325134,0.1290872015291997,0.1286492502508262,0.12863298875428028,0.12917199248489347,0.12870569461443454,0.1334012662753775,0.12915012034946438,0.1334012662753775,0.1286689184776951,0.12804656502787407,0.12870430879325134,0.12932692680058822,0.12912180819856117,0.12915817995841433,0.12911458739216655,0.12870430879325134,0.129210496051178,0.12818660948540403
0.0010853005586235378,0.0012885088403782744,0.0012521298007200287,0.0013189249435299245,0.0013186529143409623,0.0013186529143409623,0.0013244051216721045,0.0012947919568972448,0.0018860997815761636,0.001289129650397909,0.001318852485068138,0.001295203344338945,0.0013189546485403419,0.0013186313172302336,0.0013189546485403419,0.0018849045763121182,0.001078930347138973,0.0012947964154486162,0.0012883267937999184,0.001318852485068138,0.0012891252177965199,0.0018854170840483016,0.0013192128048227334,0.0010852182767676294,0.0010848448796323916,0.0012947919568972448,0.0013490676895153765,0.0018867822654225553,0.0012879229585425892,0.0013186529143409623,0.0018859434549659923,0.0012947919568972448,0.0018870247693236538,0.0013186529143409623,0.00108374902946033,0.0012885088403782744,0.0012542075329639686,0.0012518056544078638,0.0012885088403782744,0.0013188068074749032,0.0018863752887623136,0.0013189546485403419,0.001372204259313294,0.0013244051216721045,0.0013128838284776087,0.0012947919568972448,0.0012891252177965199,0.0012879229585425892,0.0013186529143409623,0.001318852485068138,0.0018855483658266126,0.0012947964154486162,0.0013186529143409623,0.0012887290251191875,0.0012891252177965199,0.0012885088403782744,0.001886608412268947,0.0013189249435299245,0.001885147882757003,0.0012885088403782744,0.0012947919568972448,0.001886608412268947,0.0012962931912428484,0.0018855483658266126,0.0012891252177965199,0.0010396827685724816,0.0010297407650467932,0.0018859643748821442,0.0013240064805428342,0.0013189249435299245,0.001431751377444784,0.0013186313172302336,0.0018862200906424047,0.0012926115030529805,0.0012891252177965199,0.0013240064805428342,0.0012947919568972448,0.0012851814122659705,0.0013186529143409623,0.0012926115030529805,0.0012891252177965199,0.0012934116813615442,0.0012885088403782744,0.0012883267937999184,0.0014620149354320588,0.0013189546485403419,0.0013521309449807774,0.0013240064805428342,0.0013521309449807774,0.0012887290251191875,0.001083811172552314,0.0012891252177965199,0.001278204566746682,0.0018859643748821442,0.0018864956239739272,0.0018858589071551342,0.0012891252177965199,0.0012947919568972448,0.0010852182767676294
0.36135140717600156,0.35868889500264584,0.3609519539062099,0.3583359498832852,0.3582692481683332,0.3582692481683332,0.3596796927430888,0.36025484092341553,0.36003294865414626,0.3588436199571941,0.3583181830264182,0.3598526496905825,0.35834323356907305,0.35826395254425286,0.35834323356907305,0.3608138516553142,0.36222739346042093,0.36025595213157335,0.3586435233951154,0.3583181830264182,0.3588425152165701,0.36091195735924175,0.35890974788344393,0.3622836186135856,0.3611660080821554,0.36025484092341553,0.2843513254461623,0.3611732843017527,0.3585428752260152,0.3582692481683332,0.36101271679321956,0.36025484092341553,0.36071452050800223,0.3582692481683332,0.3608592531560182,0.35868889500264584,0.3610852942041926,0.3608692355393269,0.35868889500264584,0.35881009332901903,0.3605903244195314,0.35834323356907305,0.361644806573316,0.3596796927430888,0.32614761718132185,0.36025484092341553,0.3588425152165701,0.3585428752260152,0.3582692481683332,0.3583181830264182,0.3609370876945806,0.36025595213157335,0.3582692481683332,0.35874377181350986,0.3588425152165701,0.35868889500264584,0.36114000483139425,0.3583359498832852,0.3608604260743138,0.35868889500264584,0.36025484092341553,0.36114000483139425,0.3586117532407315,0.3609370876945806,0.3588425152165701,0.36129315578867294,0.36119440293223654,0.3605117479391053,0.3595819457069189,0.3583359498832852,0.3611408508760588,0.35826395254425286,0.36056064685783373,0.35971140474925845,0.3588425152165701,0.3595819457069189,0.36025484092341553,0.31774273023917043,0.3582692481683332,0.35971140474925845,0.3588425152165701,0.35991083379922123,0.35868889500264584,0.3586435233951154,0.36065191417114534,0.35834323356907305,0.28379623858529734,0.3595819457069189,0.28379623858529734,0.35874377181350986,0.36188922440064436,0.3588425152165701,0.36108465040855703,0.3605117479391053,0.36061333536624385,0.36049158000809356,0.3588425152165701,0.36025484092341553,0.3622836186135856
0.002817030597833398,0.0028329116767667212,0.002878791526385844,0.002834097061106068,0.0028335700842025587,0.0028335700842025587,0.0028447133016612242,0.002845270550046223,0.0028435217473271176,0.002834132808404204,0.002833956694052183,0.0028460797480366466,0.002834154605866129,0.0028335282461241524,0.002834154605866129,0.002841719831970342,0.002815959435123441,0.0028452793200047692,0.00283255359163714,0.002833956694052183,0.002834124089489204,0.002842492498882107,0.002834654708075143,0.0028692949197468664,0.002868466551101477,0.002845270550046223,0.0029520307700030466,0.0028445506736216705,0.002831759248773044,0.0028335700842025587,0.0028432860662035366,0.002845270550046223,0.002844916277352354,0.0028335700842025587,0.0028660354453512882,0.0028329116767667212,0.002834750345388563,0.00287813391464363,0.0028329116767667212,0.0028338682070896824,0.002843937107470316,0.002834154605866129,0.002848264317607814,0.0028447133016612242,0.0028857592715567995,0.002845270550046223,0.002834124089489204,0.002831759248773044,0.0028335700842025587,0.002833956694052183,0.0028426904219163497,0.0028452793200047692,0.0028335700842025587,0.002833344779559389,0.002834124089489204,0.0028329116767667212,0.0028442885691307225,0.002834097061106068,0.002842086645632086,0.0028329116767667212,0.002845270550046223,0.0028442885691307225,0.0028482234739629023,0.0028426904219163497,0.002834124089489204,0.0028126209052434163,0.0028686915870419828,0.002843317605487466,0.002843941051195324,0.002834097061106068,0.0028482774931630856,0.0028335282461241524,0.0028437031276812214,0.0028409816032040464,0.002834124089489204,0.002843941051195324,0.002845270550046223,0.0028920381817230767,0.0028335700842025587,0.0028409816032040464,0.002834124089489204,0.002842555551783018,0.0028329116767667212,0.00283255359163714,0.0028444226849998907,0.002834154605866129,0.002958056185257614,0.002843941051195324,0.002958056185257614,0.002833344779559389,0.0028212319227700054,0.002834124089489204,0.002847834405093149,0.002843317605487466,0.002844118527241706,0.002843158600233171,0.002834124089489204,0.002845270550046223,0.0028692949197468664
0.005700894091569541,0.005706236170084389,0.005798650366941198,0.00570862384882782,0.005707562377447591,0.005707562377447591,0.005730007775599335,0.005731130221779455,0.00572760766884851,0.005708695853376101,0.005708341112318053,0.005732760161349961,0.005708739759250991,0.0057074781044509255,0.005708739759250991,0.005723978132965486,0.005762488153222775,0.005731147886804126,0.005705514891572552,0.005708341112318053,0.005708678291166681,0.005725534489245669,0.005709747097862081,0.005715622091248664,0.005713967290331032,0.005731130221779455,0.005946173646408592,0.005729680199554807,0.005703914874170059,0.005707562377447591,0.005727132944499348,0.005731130221779455,0.005730416622525228,0.005707562377447591,0.005709110761720658,0.005706236170084389,0.005800785602222841,0.005797325762316187,0.005706236170084389,0.0057081628760849434,0.00572844431444257,0.005708739759250991,0.005737160464403987,0.005730007775599335,0.005376558429690756,0.005731130221779455,0.005708678291166681,0.005703914874170059,0.005707562377447591,0.005708341112318053,0.005725933158779263,0.005731147886804126,0.005707562377447591,0.005707108554084623,0.005708678291166681,0.005706236170084389,0.005729152251529158,0.00570862384882782,0.005724716993058263,0.005706236170084389,0.005731130221779455,0.005729152251529158,0.005737078194460372,0.005725933158779263,0.005708678291166681,0.005691980848791917,0.005714416836173843,0.005727196472989916,0.005728452258151678,0.00570862384882782,0.005737187003470019,0.0057074781044509255,0.005727973017032717,0.005722491144252571,0.005708678291166681,0.005728452258151678,0.005731130221779455,0.005761055451139382,0.005707562377447591,0.005722491144252571,0.005708678291166681,0.005725661494526756,0.005706236170084389,0.005705514891572552,0.005729422396493403,0.005708739759250991,0.005958310432298309,0.005728452258151678,0.005958310432298309,0.005707108554084623,0.005773233924656879,0.005708678291166681,0.005672751227485928,0.005727196472989916,0.005728809742023657,0.005726876194196641,0.005708678291166681,0.005731130221779455,0.005715622091248664
